Authority,Event type,Age group,Period,Count
E10000029,Physical,All ages,2024-03-01/P3M,3332
E10000029,Physical,Adults,2023-06-01/P3M,886
E10000029,Physical,Adults,2023-09-01/P3M,824
E10000029,Physical,Adults,2023-12-01/P3M,787
E10000029,Physical,Adults,2024-03-01/P3M,932
E10000029,Physical,Under 12,2023-06-01/P3M,1272
E10000029,Physical,Under 12,2023-09-01/P3M,1302
E10000029,Physical,Under 12,2023-12-01/P3M,1378
E10000029,Physical,Under 12,2024-03-01/P3M,1427
E10000029,Physical,12-17,2023-06-01/P3M,29
E10000029,Physical,12-17,2023-09-01/P3M,44
E10000029,Physical,12-17,2023-12-01/P3M,41
E10000029,Physical,12-17,2024-03-01/P3M,59
E10000029,Physical,All Ages,2023-06-01/P3M,919
E10000029,Physical,All Ages,2023-09-01/P3M,819
E10000029,Physical,All Ages,2023-12-01/P3M,858
E10000029,Physical,All Ages,2024-03-01/P3M,914
E08000024,Physical,All ages,2023-04-01/P1M,48
E08000024,Physical,All ages,2023-05-01/P1M,43
E08000024,Physical,All ages,2023-06-01/P1M,32
E08000024,Physical,All ages,2023-07-01/P1M,50
E08000024,Physical,All ages,2023-08-01/P1M,69
E08000024,Physical,All ages,2023-09-01/P1M,40
E08000024,Physical,All ages,2023-10-01/P1M,93
E08000024,Physical,All ages,2023-11-01/P1M,26
E08000024,Physical,All ages,2023-12-01/P1M,6
E08000024,Physical,All ages,2024-01-01/P1M,8
E08000024,Physical,All ages,2024-02-01/P1M,19
E08000024,Physical,All ages,2024-03-01/P1M,22
E08000024,Physical,Adults,2023-04-01/P1M,28
E08000024,Physical,Adults,2023-05-01/P1M,30
E08000024,Physical,Adults,2023-06-01/P1M,30
E08000024,Physical,Adults,2023-07-01/P1M,30
E08000024,Physical,Adults,2023-08-01/P1M,30
E08000024,Physical,Adults,2023-09-01/P1M,30
E08000024,Physical,Adults,2023-10-01/P1M,70
E08000024,Physical,Adults,2023-11-01/P1M,11
E08000024,Physical,Adults,2024-01-01/P1M,1
E08000024,Physical,Adults,2024-02-01/P1M,6
E08000024,Physical,Adults,2024-03-01/P1M,7
E08000024,Physical,Under 12,2023-04-01/P1M,20
E08000024,Physical,Under 12,2023-05-01/P1M,13
E08000024,Physical,Under 12,2023-06-01/P1M,2
E08000024,Physical,Under 12,2023-07-01/P1M,20
E08000024,Physical,Under 12,2023-08-01/P1M,39
E08000024,Physical,Under 12,2023-09-01/P1M,10
E08000024,Physical,Under 12,2023-10-01/P1M,23
E08000024,Physical,Under 12,2023-11-01/P1M,15
E08000024,Physical,Under 12,2023-12-01/P1M,6
E08000024,Physical,Under 12,2024-01-01/P1M,7
E08000024,Physical,Under 12,2024-02-01/P1M,13
E08000024,Physical,Under 12,2024-03-01/P1M,15
E08000024,Physical,All Ages,2023-04-01/P1M,48
E08000024,Physical,All Ages,2023-05-01/P1M,43
E08000024,Physical,All Ages,2023-06-01/P1M,32
E08000024,Physical,All Ages,2023-07-01/P1M,50
E08000024,Physical,All Ages,2023-08-01/P1M,69
E08000024,Physical,All Ages,2023-09-01/P1M,40
E08000024,Physical,All Ages,2023-10-01/P1M,93
E08000024,Physical,All Ages,2023-11-01/P1M,26
E08000024,Physical,All Ages,2023-12-01/P1M,6
E08000024,Physical,All Ages,2024-01-01/P1M,8
E08000024,Physical,All Ages,2024-02-01/P1M,19
E08000024,Physical,All Ages,2024-03-01/P1M,22
E08000024,Physical,All ages,2023-04-01/P1M,48
E08000024,Physical,All ages,2023-05-01/P1M,43
E08000024,Physical,All ages,2023-06-01/P1M,32
E08000024,Physical,All ages,2023-07-01/P1M,50
E08000024,Physical,All ages,2023-08-01/P1M,69
E08000024,Physical,All ages,2023-09-01/P1M,40
E08000024,Physical,All ages,2023-10-01/P1M,93
E08000024,Physical,All ages,2023-11-01/P1M,26
E08000024,Physical,All ages,2023-12-01/P1M,6
E08000024,Physical,All ages,2024-01-01/P1M,8
E08000024,Physical,All ages,2024-02-01/P1M,19
E08000024,Physical,All ages,2024-03-01/P1M,22
E08000024,Physical,Adults,2023-04-01/P1M,28
E08000024,Physical,Adults,2023-05-01/P1M,30
E08000024,Physical,Adults,2023-06-01/P1M,30
E08000024,Physical,Adults,2023-07-01/P1M,30
E08000024,Physical,Adults,2023-08-01/P1M,30
E08000024,Physical,Adults,2023-09-01/P1M,30
E08000024,Physical,Adults,2023-10-01/P1M,70
E08000024,Physical,Adults,2023-11-01/P1M,11
E08000024,Physical,Adults,2024-01-01/P1M,1
E08000024,Physical,Adults,2024-02-01/P1M,6
E08000024,Physical,Adults,2024-03-01/P1M,7
E08000024,Physical,Under 12,2023-04-01/P1M,20
E08000024,Physical,Under 12,2023-05-01/P1M,13
E08000024,Physical,Under 12,2023-06-01/P1M,2
E08000024,Physical,Under 12,2023-07-01/P1M,20
E08000024,Physical,Under 12,2023-08-01/P1M,39
E08000024,Physical,Under 12,2023-09-01/P1M,10
E08000024,Physical,Under 12,2023-10-01/P1M,23
E08000024,Physical,Under 12,2023-11-01/P1M,15
E08000024,Physical,Under 12,2023-12-01/P1M,6
E08000024,Physical,Under 12,2024-01-01/P1M,7
E08000024,Physical,Under 12,2024-02-01/P1M,13
E08000024,Physical,Under 12,2024-03-01/P1M,15
E08000024,Physical,All Ages,2023-04-01/P1M,48
E08000024,Physical,All Ages,2023-05-01/P1M,43
E08000024,Physical,All Ages,2023-06-01/P1M,32
E08000024,Physical,All Ages,2023-07-01/P1M,50
E08000024,Physical,All Ages,2023-08-01/P1M,69
E08000024,Physical,All Ages,2023-09-01/P1M,40
E08000024,Physical,All Ages,2023-10-01/P1M,93
E08000024,Physical,All Ages,2023-11-01/P1M,26
E08000024,Physical,All Ages,2023-12-01/P1M,6
E08000024,Physical,All Ages,2024-01-01/P1M,8
E08000024,Physical,All Ages,2024-02-01/P1M,19
E08000024,Physical,All Ages,2024-03-01/P1M,22
E10000030,Physical,All ages,2023-04-01/P1M,754
E10000030,Physical,All ages,2023-05-01/P1M,841
E10000030,Physical,All ages,2023-06-01/P1M,921
E10000030,Physical,All ages,2023-07-01/P1M,896
E10000030,Physical,All ages,2023-08-01/P1M,938
E10000030,Physical,All ages,2023-09-01/P1M,810
E10000030,Physical,All ages,2023-10-01/P1M,965
E10000030,Physical,All ages,2023-11-01/P1M,881
E10000030,Physical,All ages,2023-12-01/P1M,758
E10000030,Physical,All ages,2024-01-01/P1M,811
E10000030,Physical,All ages,2024-02-01/P1M,949
E10000030,Physical,All ages,2024-03-01/P1M,957
E10000030,Physical,Adults,2023-04-01/P1M,94
E10000030,Physical,Adults,2023-05-01/P1M,96
E10000030,Physical,Adults,2023-06-01/P1M,121
E10000030,Physical,Adults,2023-07-01/P1M,92
E10000030,Physical,Adults,2023-08-01/P1M,89
E10000030,Physical,Adults,2023-09-01/P1M,104
E10000030,Physical,Adults,2023-10-01/P1M,148
E10000030,Physical,Adults,2023-11-01/P1M,152
E10000030,Physical,Adults,2023-12-01/P1M,112
E10000030,Physical,Adults,2024-01-01/P1M,138
E10000030,Physical,Adults,2024-02-01/P1M,164
E10000030,Physical,Adults,2024-03-01/P1M,149
E10000030,Physical,Under 12,2023-04-01/P1M,472
E10000030,Physical,Under 12,2023-05-01/P1M,495
E10000030,Physical,Under 12,2023-06-01/P1M,573
E10000030,Physical,Under 12,2023-07-01/P1M,555
E10000030,Physical,Under 12,2023-08-01/P1M,605
E10000030,Physical,Under 12,2023-09-01/P1M,484
E10000030,Physical,Under 12,2023-10-01/P1M,557
E10000030,Physical,Under 12,2023-11-01/P1M,521
E10000030,Physical,Under 12,2023-12-01/P1M,486
E10000030,Physical,Under 12,2024-01-01/P1M,484
E10000030,Physical,Under 12,2024-02-01/P1M,601
E10000030,Physical,Under 12,2024-03-01/P1M,604
E10000030,Physical,12-17,2023-04-01/P1M,9
E10000030,Physical,12-17,2023-05-01/P1M,19
E10000030,Physical,12-17,2023-06-01/P1M,8
E10000030,Physical,12-17,2023-07-01/P1M,8
E10000030,Physical,12-17,2023-08-01/P1M,5
E10000030,Physical,12-17,2023-09-01/P1M,7
E10000030,Physical,12-17,2023-10-01/P1M,4
E10000030,Physical,12-17,2023-11-01/P1M,13
E10000030,Physical,12-17,2023-12-01/P1M,3
E10000030,Physical,12-17,2024-01-01/P1M,8
E10000030,Physical,12-17,2024-02-01/P1M,10
E10000030,Physical,12-17,2024-03-01/P1M,20
E10000030,Physical,All Ages,2023-04-01/P1M,179
E10000030,Physical,All Ages,2023-05-01/P1M,231
E10000030,Physical,All Ages,2023-06-01/P1M,219
E10000030,Physical,All Ages,2023-07-01/P1M,241
E10000030,Physical,All Ages,2023-08-01/P1M,239
E10000030,Physical,All Ages,2023-09-01/P1M,215
E10000030,Physical,All Ages,2023-10-01/P1M,256
E10000030,Physical,All Ages,2023-11-01/P1M,195
E10000030,Physical,All Ages,2023-12-01/P1M,157
E10000030,Physical,All Ages,2024-01-01/P1M,181
E10000030,Physical,All Ages,2024-02-01/P1M,174
E10000030,Physical,All Ages,2024-03-01/P1M,184
E10000030,Physical,All ages,2023-04-01/P1M,754
E10000030,Physical,All ages,2023-05-01/P1M,841
E10000030,Physical,All ages,2023-06-01/P1M,921
E10000030,Physical,All ages,2023-07-01/P1M,896
E10000030,Physical,All ages,2023-08-01/P1M,938
E10000030,Physical,All ages,2023-09-01/P1M,810
E10000030,Physical,All ages,2023-10-01/P1M,965
E10000030,Physical,All ages,2023-11-01/P1M,881
E10000030,Physical,All ages,2023-12-01/P1M,758
E10000030,Physical,All ages,2024-01-01/P1M,811
E10000030,Physical,All ages,2024-02-01/P1M,949
E10000030,Physical,All ages,2024-03-01/P1M,957
E10000030,Physical,Adults,2023-04-01/P1M,94
E10000030,Physical,Adults,2023-05-01/P1M,96
E10000030,Physical,Adults,2023-06-01/P1M,121
E10000030,Physical,Adults,2023-07-01/P1M,92
E10000030,Physical,Adults,2023-08-01/P1M,89
E10000030,Physical,Adults,2023-09-01/P1M,104
E10000030,Physical,Adults,2023-10-01/P1M,148
E10000030,Physical,Adults,2023-11-01/P1M,152
E10000030,Physical,Adults,2023-12-01/P1M,112
E10000030,Physical,Adults,2024-01-01/P1M,138
E10000030,Physical,Adults,2024-02-01/P1M,164
E10000030,Physical,Adults,2024-03-01/P1M,149
E10000030,Physical,Under 12,2023-04-01/P1M,472
E10000030,Physical,Under 12,2023-05-01/P1M,495
E10000030,Physical,Under 12,2023-06-01/P1M,573
E10000030,Physical,Under 12,2023-07-01/P1M,555
E10000030,Physical,Under 12,2023-08-01/P1M,605
E10000030,Physical,Under 12,2023-09-01/P1M,484
E10000030,Physical,Under 12,2023-10-01/P1M,557
E10000030,Physical,Under 12,2023-11-01/P1M,521
E10000030,Physical,Under 12,2023-12-01/P1M,486
E10000030,Physical,Under 12,2024-01-01/P1M,484
E10000030,Physical,Under 12,2024-02-01/P1M,601
E10000030,Physical,Under 12,2024-03-01/P1M,604
E10000030,Physical,12-17,2023-04-01/P1M,9
E10000030,Physical,12-17,2023-05-01/P1M,19
E10000030,Physical,12-17,2023-06-01/P1M,8
E10000030,Physical,12-17,2023-07-01/P1M,8
E10000030,Physical,12-17,2023-08-01/P1M,5
E10000030,Physical,12-17,2023-09-01/P1M,7
E10000030,Physical,12-17,2023-10-01/P1M,4
E10000030,Physical,12-17,2023-11-01/P1M,13
E10000030,Physical,12-17,2023-12-01/P1M,3
E10000030,Physical,12-17,2024-01-01/P1M,8
E10000030,Physical,12-17,2024-02-01/P1M,10
E10000030,Physical,12-17,2024-03-01/P1M,20
E10000030,Physical,All Ages,2023-04-01/P1M,179
E10000030,Physical,All Ages,2023-05-01/P1M,231
E10000030,Physical,All Ages,2023-06-01/P1M,219
E10000030,Physical,All Ages,2023-07-01/P1M,241
E10000030,Physical,All Ages,2023-08-01/P1M,239
E10000030,Physical,All Ages,2023-09-01/P1M,215
E10000030,Physical,All Ages,2023-10-01/P1M,256
E10000030,Physical,All Ages,2023-11-01/P1M,195
E10000030,Physical,All Ages,2023-12-01/P1M,157
E10000030,Physical,All Ages,2024-01-01/P1M,181
E10000030,Physical,All Ages,2024-02-01/P1M,174
E10000030,Physical,All Ages,2024-03-01/P1M,184
E08000008,Physical,All ages,2023-04-01/P1M,120
E08000008,Physical,All ages,2023-05-01/P1M,118
E08000008,Physical,All ages,2023-06-01/P1M,147
E08000008,Physical,All ages,2023-07-01/P1M,150
E08000008,Physical,All ages,2023-08-01/P1M,122
E08000008,Physical,All ages,2023-09-01/P1M,101
E08000008,Physical,All ages,2023-10-01/P1M,70
E08000008,Physical,All ages,2023-11-01/P1M,149
E08000008,Physical,All ages,2023-12-01/P1M,93
E08000008,Physical,All ages,2024-01-01/P1M,68
E08000008,Physical,All ages,2024-02-01/P1M,140
E08000008,Physical,All ages,2024-03-01/P1M,151
E08000008,Physical,Adults,2023-04-01/P1M,59
E08000008,Physical,Adults,2023-05-01/P1M,64
E08000008,Physical,Adults,2023-06-01/P1M,68
E08000008,Physical,Adults,2023-07-01/P1M,68
E08000008,Physical,Adults,2023-08-01/P1M,61
E08000008,Physical,Adults,2023-09-01/P1M,62
E08000008,Physical,Adults,2023-10-01/P1M,62
E08000008,Physical,Adults,2023-11-01/P1M,84
E08000008,Physical,Adults,2023-12-01/P1M,49
E08000008,Physical,Adults,2024-01-01/P1M,63
E08000008,Physical,Adults,2024-02-01/P1M,69
E08000008,Physical,Adults,2024-03-01/P1M,62
E08000008,Physical,Under 12,2023-04-01/P1M,56
E08000008,Physical,Under 12,2023-05-01/P1M,50
E08000008,Physical,Under 12,2023-06-01/P1M,66
E08000008,Physical,Under 12,2023-07-01/P1M,77
E08000008,Physical,Under 12,2023-08-01/P1M,56
E08000008,Physical,Under 12,2023-09-01/P1M,39
E08000008,Physical,Under 12,2023-10-01/P1M,8
E08000008,Physical,Under 12,2023-11-01/P1M,65
E08000008,Physical,Under 12,2023-12-01/P1M,44
E08000008,Physical,Under 12,2024-01-01/P1M,5
E08000008,Physical,Under 12,2024-02-01/P1M,70
E08000008,Physical,Under 12,2024-03-01/P1M,89
E08000008,Physical,12-17,2023-05-01/P1M,1
E08000008,Physical,12-17,2023-06-01/P1M,2
E08000008,Physical,All Ages,2023-04-01/P1M,1
E08000008,Physical,All Ages,2023-08-01/P1M,1
E08000008,Physical,All Ages,2024-02-01/P1M,1
E08000008,Digital,All ages,2023-04-01/P1M,3
E08000008,Digital,All ages,2023-05-01/P1M,5
E08000008,Digital,All ages,2023-06-01/P1M,1
E08000008,Digital,All ages,2023-07-01/P1M,2
E08000008,Digital,All ages,2023-10-01/P1M,4
E08000008,Digital,All ages,2023-11-01/P1M,5
E08000008,Digital,All ages,2023-12-01/P1M,3
E08000008,Digital,All ages,2024-01-01/P1M,3
E08000008,Digital,All ages,2024-02-01/P1M,4
E08000008,Digital,All ages,2024-03-01/P1M,5
E08000008,Digital,Adults,2023-05-01/P1M,1
E08000008,Digital,Adults,2023-06-01/P1M,1
E08000008,Digital,Adults,2023-07-01/P1M,1
E08000008,Digital,Adults,2023-10-01/P1M,1
E08000008,Digital,Adults,2023-11-01/P1M,1
E08000008,Digital,Adults,2023-12-01/P1M,1
E08000008,Digital,Adults,2024-02-01/P1M,1
E08000008,Digital,Under 12,2023-04-01/P1M,3
E08000008,Digital,Under 12,2023-05-01/P1M,4
E08000008,Digital,Under 12,2023-07-01/P1M,1
E08000008,Digital,Under 12,2023-10-01/P1M,3
E08000008,Digital,Under 12,2023-11-01/P1M,4
E08000008,Digital,Under 12,2023-12-01/P1M,2
E08000008,Digital,Under 12,2024-01-01/P1M,4
E08000008,Digital,Under 12,2024-02-01/P1M,5
E08000008,Digital,Under 12,2024-03-01/P1M,4
E08000008,Physical,All ages,2023-04-01/P1M,120
E08000008,Physical,All ages,2023-05-01/P1M,118
E08000008,Physical,All ages,2023-06-01/P1M,147
E08000008,Physical,All ages,2023-07-01/P1M,150
E08000008,Physical,All ages,2023-08-01/P1M,122
E08000008,Physical,All ages,2023-09-01/P1M,101
E08000008,Physical,All ages,2023-10-01/P1M,70
E08000008,Physical,All ages,2023-11-01/P1M,149
E08000008,Physical,All ages,2023-12-01/P1M,93
E08000008,Physical,All ages,2024-01-01/P1M,68
E08000008,Physical,All ages,2024-02-01/P1M,140
E08000008,Physical,All ages,2024-03-01/P1M,151
E08000008,Physical,Adults,2023-04-01/P1M,59
E08000008,Physical,Adults,2023-05-01/P1M,64
E08000008,Physical,Adults,2023-06-01/P1M,68
E08000008,Physical,Adults,2023-07-01/P1M,68
E08000008,Physical,Adults,2023-08-01/P1M,61
E08000008,Physical,Adults,2023-09-01/P1M,62
E08000008,Physical,Adults,2023-10-01/P1M,62
E08000008,Physical,Adults,2023-11-01/P1M,84
E08000008,Physical,Adults,2023-12-01/P1M,49
E08000008,Physical,Adults,2024-01-01/P1M,63
E08000008,Physical,Adults,2024-02-01/P1M,69
E08000008,Physical,Adults,2024-03-01/P1M,62
E08000008,Physical,Under 12,2023-04-01/P1M,56
E08000008,Physical,Under 12,2023-05-01/P1M,50
E08000008,Physical,Under 12,2023-06-01/P1M,66
E08000008,Physical,Under 12,2023-07-01/P1M,77
E08000008,Physical,Under 12,2023-08-01/P1M,56
E08000008,Physical,Under 12,2023-09-01/P1M,39
E08000008,Physical,Under 12,2023-10-01/P1M,8
E08000008,Physical,Under 12,2023-11-01/P1M,65
E08000008,Physical,Under 12,2023-12-01/P1M,44
E08000008,Physical,Under 12,2024-01-01/P1M,5
E08000008,Physical,Under 12,2024-02-01/P1M,70
E08000008,Physical,Under 12,2024-03-01/P1M,89
E08000008,Physical,12-17,2023-05-01/P1M,1
E08000008,Physical,12-17,2023-06-01/P1M,2
E08000008,Physical,All Ages,2023-04-01/P1M,1
E08000008,Physical,All Ages,2023-08-01/P1M,1
E08000008,Physical,All Ages,2024-02-01/P1M,1
E08000008,Digital,All ages,2023-04-01/P1M,3
E08000008,Digital,All ages,2023-05-01/P1M,5
E08000008,Digital,All ages,2023-06-01/P1M,1
E08000008,Digital,All ages,2023-07-01/P1M,2
E08000008,Digital,All ages,2023-10-01/P1M,4
E08000008,Digital,All ages,2023-11-01/P1M,5
E08000008,Digital,All ages,2023-12-01/P1M,3
E08000008,Digital,All ages,2024-01-01/P1M,3
E08000008,Digital,All ages,2024-02-01/P1M,4
E08000008,Digital,All ages,2024-03-01/P1M,5
E08000008,Digital,Adults,2023-05-01/P1M,1
E08000008,Digital,Adults,2023-06-01/P1M,1
E08000008,Digital,Adults,2023-07-01/P1M,1
E08000008,Digital,Adults,2023-10-01/P1M,1
E08000008,Digital,Adults,2023-11-01/P1M,1
E08000008,Digital,Adults,2023-12-01/P1M,1
E08000008,Digital,Adults,2024-02-01/P1M,1
E08000008,Digital,Under 12,2023-04-01/P1M,3
E08000008,Digital,Under 12,2023-05-01/P1M,4
E08000008,Digital,Under 12,2023-07-01/P1M,1
E08000008,Digital,Under 12,2023-10-01/P1M,3
E08000008,Digital,Under 12,2023-11-01/P1M,4
E08000008,Digital,Under 12,2023-12-01/P1M,2
E08000008,Digital,Under 12,2024-01-01/P1M,4
E08000008,Digital,Under 12,2024-02-01/P1M,5
E08000008,Digital,Under 12,2024-03-01/P1M,4
E06000020,Physical,All ages,2023-04-01/P1M,17
E06000020,Physical,All ages,2023-05-01/P1M,26
E06000020,Physical,All ages,2023-06-01/P1M,20
E06000020,Physical,All ages,2023-07-01/P1M,22
E06000020,Physical,All ages,2023-08-01/P1M,23
E06000020,Physical,All ages,2023-09-01/P1M,16
E06000020,Physical,All ages,2023-10-01/P1M,19
E06000020,Physical,All ages,2023-11-01/P1M,15
E06000020,Physical,All ages,2023-12-01/P1M,12
E06000020,Physical,All ages,2024-01-01/P1M,19
E06000020,Physical,All ages,2024-02-01/P1M,18
E06000020,Physical,All ages,2024-03-01/P1M,16
E06000020,Physical,Adults,2023-04-01/P1M,3
E06000020,Physical,Adults,2023-05-01/P1M,5
E06000020,Physical,Adults,2023-08-01/P1M,1
E06000020,Physical,Under 12,2023-04-01/P1M,14
E06000020,Physical,Under 12,2023-05-01/P1M,21
E06000020,Physical,Under 12,2023-06-01/P1M,20
